age,job,marital,education,default,balance,housing,loan,day_of_week,month,duration,campaign,pdays,previous,y
32,blue-collar,single,secondary,no,-45,yes,no,29,jan,338,1,122,1,no
35,management,married,tertiary,no,76,no,no,24,jun,327,6,-1,0,no
31,technician,single,secondary,no,515,no,no,30,may,364,4,-1,0,no
44,blue-collar,married,secondary,no,67,yes,no,8,may,202,2,-1,0,no
51,management,married,secondary,no,427,yes,no,5,may,786,3,309,7,yes
48,blue-collar,married,primary,no,865,no,no,21,jun,178,3,-1,0,no
35,technician,married,secondary,no,30,yes,no,21,nov,97,2,187,4,no
45,blue-collar,married,primary,no,-110,yes,no,30,may,130,3,-1,0,no
33,admin.,single,tertiary,no,2693,no,no,10,feb,193,1,-1,0,yes
33,management,single,tertiary,no,-53,yes,no,28,apr,77,1,-1,0,no
33,management,married,tertiary,no,213,no,no,25,aug,139,6,-1,0,no
49,admin.,married,secondary,no,2711,no,no,2,jun,298,1,-1,0,yes
40,management,married,tertiary,no,2576,no,no,12,jun,837,3,-1,0,yes
36,admin.,single,secondary,no,442,yes,no,7,may,155,1,-1,0,no
40,technician,married,secondary,no,511,yes,no,19,nov,136,1,-1,0,no
37,technician,single,tertiary,no,2154,no,no,4,aug,61,1,-1,0,no
52,technician,married,secondary,no,18,yes,no,14,may,222,3,-1,0,no
37,management,married,tertiary,no,489,yes,no,2,feb,931,2,119,1,yes
59,technician,married,secondary,no,2683,no,no,13,oct,154,1,97,1,no
38,blue-collar,married,primary,no,295,yes,no,6,may,400,3,-1,0,no
54,management,married,tertiary,no,431,yes,no,29,jul,89,3,-1,0,no
49,management,married,tertiary,no,344,no,no,14,jun,166,3,-1,0,no
54,blue-collar,married,primary,no,279,no,yes,11,jul,157,2,-1,0,no
50,technician,married,secondary,no,742,yes,no,11,may,327,2,-1,0,no
38,self-employed,married,tertiary,no,1737,yes,no,21,apr,191,1,-1,0,no
34,technician,married,secondary,no,589,no,no,13,jun,289,1,-1,0,no
39,services,married,secondary,no,962,no,no,17,may,115,2,-1,0,no
30,blue-collar,married,secondary,no,-300,yes,no,28,may,340,1,-1,0,no
46,management,married,tertiary,no,448,no,no,17,jul,11,1,-1,0,no
50,retired,married,tertiary,no,354,no,no,4,may,152,1,-1,0,no
33,services,married,secondary,no,-133,no,no,25,jun,137,8,-1,0,no
32,blue-collar,married,primary,no,164,no,yes,18,jul,132,3,-1,0,no
29,admin.,single,secondary,no,520,yes,no,2,apr,140,1,349,0,no
47,blue-collar,married,secondary,no,189,no,no,30,may,139,3,-1,0,no
34,management,married,tertiary,no,33,no,no,18,jun,171,2,-1,0,no
36,admin.,married,secondary,no,468,yes,no,6,feb,570,1,270,4,yes
33,services,married,secondary,no,37,yes,no,30,may,19,2,-1,0,no
41,management,married,tertiary,no,539,yes,no,19,nov,105,1,117,1,no
27,blue-collar,single,secondary,no,1345,no,no,26,jul,516,1,135,1,yes
29,blue-collar,single,secondary,no,429,yes,no,4,jun,141,2,-1,0,no
45,technician,married,secondary,no,316,yes,no,21,aug,338,2,-1,0,no
48,blue-collar,married,secondary,no,263,yes,no,6,jun,97,1,-1,0,no
35,management,married,tertiary,no,514,yes,no,30,jan,318,2,-1,0,no
52,management,married,tertiary,no,-12,yes,no,25,jul,147,3,-1,0,no
46,technician,married,secondary,no,227,yes,no,5,may,47,2,-1,0,no
31,blue-collar,married,primary,no,55,yes,no,14,may,277,2,-1,0,no
53,self-employed,married,tertiary,no,2537,no,no,7,jun,170,3,-1,0,no
34,blue-collar,married,secondary,no,328,yes,no,14,may,238,2,-1,0,no
33,technician,single,secondary,no,390,yes,no,9,may,125,1,-1,0,no
39,management,married,tertiary,no,668,no,no,6,jun,432,5,-1,0,no
50,services,married,secondary,no,799,no,no,24,jul,88,1,-1,0,no
33,blue-collar,single,secondary,no,1880,yes,no,5,may,98,1,-1,0,no
36,services,married,secondary,no,296,yes,no,21,jul,114,1,-1,0,no
48,management,married,tertiary,no,1807,no,no,6,jun,161,2,-1,0,no
57,management,married,tertiary,no,81,no,no,15,may,198,1,-1,0,no
31,management,married,tertiary,no,103,yes,no,20,jun,157,1,-1,0,no
32,technician,married,secondary,no,397,yes,no,6,apr,270,1,-1,0,no
34,blue-collar,married,primary,no,591,yes,no,6,nov,191,1,278,0,no
33,blue-collar,single,secondary,no,283,no,no,18,nov,300,5,-1,0,no
39,technician,married,secondary,no,1894,no,no,22,nov,193,2,187,6,no
30,technician,single,tertiary,no,488,no,no,5,jun,107,1,-1,0,no
37,admin.,married,secondary,no,312,no,no,20,nov,509,1,184,2,yes
32,admin.,single,secondary,no,129,yes,no,5,feb,530,3,288,1,yes
51,technician,married,secondary,no,-149,no,no,26,jun,61,2,-1,0,no
50,management,married,tertiary,no,47,yes,no,17,nov,228,1,-1,0,no
55,housemaid,married,secondary,no,524,no,yes,6,apr,124,1,-1,0,no
32,management,single,tertiary,no,640,yes,no,28,jul,551,7,-1,0,no
43,entrepreneur,married,tertiary,no,602,yes,no,12,may,177,1,334,1,no
34,student,single,tertiary,no,522,no,no,8,feb,325,4,-1,0,yes
31,services,single,secondary,no,83,yes,no,2,jun,310,1,-1,0,no
37,management,married,tertiary,no,510,yes,no,12,may,544,1,-1,0,no
42,admin.,married,secondary,no,-123,yes,no,18,jul,81,9,-1,0,no
40,technician,married,secondary,no,53,yes,no,25,jul,218,3,-1,0,no
35,blue-collar,married,secondary,no,190,yes,no,5,jun,190,1,-1,0,no
46,technician,married,secondary,no,1811,no,no,19,nov,47,3,174,6,no
25,admin.,single,secondary,no,-6,yes,no,23,may,109,3,-1,0,no
34,management,married,tertiary,no,997,yes,no,16,apr,102,4,-1,0,no
53,retired,married,secondary,no,1987,yes,no,18,may,220,1,-1,0,no
56,technician,married,secondary,no,656,no,no,13,may,81,1,304,1,no
35,technician,married,secondary,no,29,no,no,18,jun,135,7,-1,0,no
30,technician,single,secondary,no,503,yes,no,17,nov,498,2,-1,0,no
34,technician,single,secondary,no,411,yes,no,13,may,100,2,-1,0,no
38,blue-collar,married,primary,no,865,yes,no,12,may,136,5,-1,0,no
45,admin.,married,secondary,no,-5,no,no,13,may,41,2,180,1,no
43,management,married,tertiary,no,-54,yes,no,9,may,145,1,-1,0,no
57,unemployed,married,secondary,no,86,no,no,9,may,268,2,-1,0,no
32,management,single,tertiary,no,9,no,no,9,feb,172,1,394,1,no
36,unemployed,married,secondary,no,516,no,no,5,jun,12,3,-1,0,no
42,admin.,married,secondary,no,-419,no,no,29,may,371,1,36,1,no
37,services,married,secondary,no,31,no,yes,9,jul,95,1,-1,0,no
39,blue-collar,married,secondary,no,521,yes,no,11,apr,296,2,264,5,no
34,blue-collar,married,secondary,no,-46,no,yes,18,nov,27,1,-1,0,no
39,management,married,tertiary,no,1673,no,no,3,feb,231,1,-1,0,yes
48,blue-collar,married,secondary,no,585,yes,no,29,may,65,4,-1,0,no
35,management,married,tertiary,no,566,no,no,19,jun,164,1,-1,0,no
37,services,married,secondary,no,223,yes,no,8,jun,524,2,-1,0,no
38,blue-collar,married,secondary,no,275,yes,no,5,may,184,3,-1,0,no
55,management,married,primary,no,532,yes,yes,26,jul,156,1,-1,0,no
36,technician,married,secondary,no,629,yes,no,21,may,108,3,-1,0,no
32,admin.,single,secondary,no,-291,no,no,26,may,120,2,-1,0,no
52,admin.,married,secondary,no,513,yes,no,21,may,153,1,-1,0,no
36,blue-collar,married,secondary,no,582,yes,no,29,may,159,1,-1,0,no
58,admin.,married,secondary,no,319,yes,no,5,apr,154,1,284,1,no
57,admin.,married,secondary,no,-9,yes,no,17,apr,311,1,281,4,no
37,services,married,secondary,no,-13,yes,no,9,jul,138,7,-1,0,no
51,management,married,tertiary,no,237,yes,no,17,may,228,2,-1,0,no
45,technician,married,secondary,no,-11,yes,yes,8,jun,648,1,-1,0,no
37,technician,married,secondary,no,7,yes,no,14,apr,155,5,-1,0,no
60,blue-collar,married,secondary,no,305,no,no,8,feb,303,2,-1,0,no
26,student,single,tertiary,no,179,yes,no,17,apr,770,1,277,1,yes
52,management,divorced,tertiary,no,4645,yes,no,6,aug,310,6,-1,0,no
37,services,married,secondary,no,382,yes,no,6,may,88,1,163,1,no
18,management,single,tertiary,no,19,no,no,6,sep,115,4,-1,0,yes
47,technician,married,secondary,no,1283,yes,no,11,apr,461,1,205,5,no
55,retired,married,primary,no,439,no,no,5,may,160,2,-1,0,no
33,blue-collar,married,secondary,no,-79,yes,no,14,may,60,1,-1,0,no
41,blue-collar,married,secondary,no,402,yes,no,5,jun,209,4,-1,0,no
59,admin.,married,secondary,no,395,yes,no,8,jun,72,1,-1,0,no
45,management,married,tertiary,no,721,no,no,6,jun,484,1,-1,0,no
38,blue-collar,married,secondary,no,901,no,no,11,jun,239,2,-1,0,no
73,retired,married,secondary,no,-47,no,no,23,aug,293,3,-1,0,no
47,management,married,secondary,no,484,yes,no,22,aug,135,2,-1,0,no
41,self-employed,married,tertiary,no,836,yes,no,14,aug,593,8,-1,0,yes
23,management,single,tertiary,no,41,yes,no,13,may,216,2,-1,0,no
34,management,single,tertiary,no,939,no,no,16,may,339,1,389,1,no
45,admin.,married,secondary,no,111,yes,no,8,may,222,3,-1,0,no
37,management,married,secondary,no,506,yes,no,17,apr,159,3,311,2,no
29,management,single,tertiary,no,532,no,no,17,nov,138,1,-1,0,yes
33,student,single,tertiary,no,429,no,no,21,jun,547,1,-1,0,no
47,management,married,tertiary,no,67,no,no,11,jun,98,1,-1,0,no
35,technician,single,secondary,no,573,yes,no,19,may,249,1,-1,0,no
31,services,single,secondary,no,372,no,no,5,jun,93,2,-1,0,no
55,admin.,married,secondary,no,576,no,no,12,jul,187,1,-1,0,no
31,housemaid,single,secondary,no,192,no,no,18,nov,505,1,-1,0,yes
34,self-employed,single,tertiary,no,979,yes,no,13,may,393,1,-1,0,yes
37,management,married,tertiary,no,-4,yes,no,11,aug,409,5,-1,0,no
38,blue-collar,married,primary,no,338,no,no,28,nov,38,2,-1,0,no
34,technician,married,tertiary,no,487,yes,no,17,nov,27,1,31,1,no
26,technician,single,secondary,no,53,yes,no,25,jul,186,1,-1,0,no
30,blue-collar,single,secondary,no,225,yes,no,18,nov,315,2,200,1,no
28,blue-collar,married,primary,no,0,yes,no,22,jul,90,3,-1,0,no
33,blue-collar,married,primary,no,618,no,no,30,jul,149,3,-1,0,no
43,blue-collar,married,primary,no,829,no,no,6,may,179,5,-1,0,no
36,housemaid,married,primary,no,48,no,no,11,aug,534,2,-1,0,no
57,technician,married,secondary,no,530,yes,no,13,may,142,1,-1,0,no
30,technician,single,secondary,no,135,yes,no,13,may,147,5,-1,0,no
35,student,single,tertiary,no,658,no,no,11,jun,75,2,-1,0,no
55,housemaid,married,secondary,no,-8,yes,no,23,nov,190,3,-1,0,no
32,blue-collar,single,primary,no,715,no,no,11,jun,307,8,-1,0,no
40,management,married,tertiary,no,383,yes,no,20,may,244,1,356,1,no
44,blue-collar,married,primary,no,487,yes,no,13,may,94,5,-1,0,no
31,blue-collar,married,primary,no,563,yes,no,20,apr,177,1,286,1,no
38,blue-collar,married,primary,no,109,yes,no,13,may,85,2,-1,0,no
57,unemployed,married,secondary,no,4427,no,no,21,oct,192,1,-1,0,yes
45,management,married,tertiary,no,2099,no,no,17,aug,232,1,-1,0,no
43,blue-collar,married,primary,no,82,yes,no,4,may,101,1,-1,0,no
47,blue-collar,married,primary,no,65,yes,no,22,apr,487,1,185,1,no
34,technician,married,tertiary,no,79,no,no,11,jul,421,3,-1,0,no
33,blue-collar,married,secondary,no,-218,no,yes,23,jul,213,6,-1,0,no
39,management,married,tertiary,no,1058,yes,no,21,jul,216,3,-1,0,no
26,admin.,single,secondary,no,-171,yes,no,20,nov,835,2,-1,0,no
33,housemaid,married,secondary,no,-197,no,no,20,jun,209,7,-1,0,no
36,services,married,secondary,no,753,yes,no,22,may,703,1,-1,0,yes
46,admin.,married,secondary,no,742,yes,no,23,nov,356,7,-1,0,no
50,technician,married,secondary,no,722,no,no,13,may,516,2,179,2,yes
51,entrepreneur,married,secondary,no,69,yes,no,29,apr,132,2,-1,0,no
32,technician,single,secondary,no,535,yes,no,18,may,199,2,348,2,no
39,management,married,tertiary,no,433,yes,no,16,may,126,1,-1,0,no
41,technician,married,secondary,no,517,no,no,26,may,136,1,-1,0,no
44,technician,married,secondary,no,841,yes,no,13,may,189,1,-1,0,no
49,admin.,married,secondary,no,4314,no,no,20,jul,204,1,-1,0,no
58,technician,married,secondary,no,362,yes,no,27,may,84,2,-1,0,no
46,entrepreneur,married,secondary,no,39,yes,no,19,may,278,2,-1,0,no
37,blue-collar,married,secondary,no,-22,yes,no,16,may,574,4,-1,0,no
35,blue-collar,married,secondary,no,561,no,no,16,jul,680,1,-1,0,no
38,technician,married,secondary,no,495,no,no,6,jun,160,2,-1,0,no
35,technician,single,secondary,no,804,no,no,3,feb,122,1,-1,0,no
46,technician,married,secondary,no,359,yes,no,19,nov,382,2,-1,0,no
34,blue-collar,married,primary,no,117,no,no,15,jun,120,2,-1,0,no
36,management,married,tertiary,no,901,no,no,4,jun,86,5,-1,0,no
33,blue-collar,married,secondary,no,-8,no,yes,17,nov,187,1,-1,0,no
33,technician,married,secondary,no,106,yes,no,7,may,113,1,300,1,no
34,services,single,secondary,no,441,yes,no,5,may,190,1,-1,0,no
35,blue-collar,married,secondary,no,1028,yes,no,28,may,150,4,-1,0,no
53,admin.,married,secondary,no,53,no,yes,6,jul,84,2,-1,0,no
24,technician,single,secondary,no,628,yes,no,15,jun,140,1,-1,0,no
35,management,married,tertiary,no,278,yes,no,5,may,198,1,-1,0,no
38,self-employed,married,tertiary,no,92,no,no,29,apr,114,3,-1,0,no
34,technician,married,secondary,no,282,no,no,11,jun,57,6,-1,0,no
28,technician,single,secondary,no,232,no,no,17,jun,635,2,-1,0,no
36,technician,married,tertiary,no,502,no,no,4,jun,114,4,-1,0,no
51,admin.,married,secondary,no,-129,yes,no,26,may,127,1,-1,0,no
41,admin.,married,secondary,no,712,no,no,30,apr,176,3,-1,0,no
36,management,married,tertiary,no,3423,no,no,20,apr,123,1,-1,0,no
55,management,married,tertiary,no,59,no,yes,28,jul,164,2,-1,0,no
43,services,married,secondary,no,40,no,no,29,jan,185,1,-1,0,no
32,admin.,single,secondary,no,-170,yes,no,20,nov,126,1,67,1,no
35,technician,married,secondary,no,121,yes,no,23,may,88,5,-1,0,no
55,housemaid,married,secondary,no,423,yes,no,9,may,105,1,-1,0,no
46,management,married,tertiary,no,83,no,yes,6,jul,598,2,-1,0,no
33,technician,single,secondary,no,261,no,no,11,feb,199,1,252,1,no
33,self-employed,single,tertiary,no,596,yes,no,15,may,211,1,-1,0,no
41,management,married,tertiary,no,783,no,no,31,jul,413,1,-1,0,no
54,blue-collar,married,secondary,no,625,yes,no,15,may,132,1,-1,0,no
58,retired,married,primary,no,787,no,no,25,jan,159,3,-1,0,no
38,admin.,married,secondary,no,691,yes,no,19,apr,21,6,-1,0,no
35,management,single,tertiary,no,2041,no,no,20,nov,94,1,-1,0,no
58,unemployed,married,secondary,no,1001,no,no,2,jun,203,2,-1,0,no
35,technician,married,secondary,no,740,yes,no,17,nov,136,1,95,1,no
37,entrepreneur,married,secondary,no,-165,yes,yes,29,may,151,1,-1,0,no
38,blue-collar,married,secondary,no,68,no,no,11,jul,441,2,-1,0,no
33,management,single,tertiary,no,800,no,no,4,jun,66,3,-1,0,no
56,services,married,secondary,no,530,no,no,5,jun,157,3,-1,0,no
37,blue-collar,married,primary,no,595,yes,no,23,jul,317,2,-1,0,no
50,admin.,married,secondary,no,598,yes,no,11,jun,129,2,-1,0,no
41,admin.,married,secondary,no,3843,yes,no,14,may,134,1,-1,0,no
55,admin.,married,secondary,no,572,yes,no,21,jul,135,1,-1,0,no
50,management,married,secondary,no,130,no,no,17,jun,205,3,-1,0,no
40,admin.,married,secondary,no,889,no,no,18,jun,389,5,-1,0,no
31,technician,single,tertiary,no,767,yes,no,16,apr,240,1,-1,0,no
30,blue-collar,married,primary,no,271,yes,no,15,may,42,1,-1,0,no
39,admin.,married,secondary,no,-253,yes,no,6,jun,187,2,-1,0,no
40,blue-collar,married,primary,no,2724,yes,no,23,nov,794,5,-1,0,yes
35,management,married,tertiary,no,195,yes,no,5,may,154,3,-1,0,no
51,retired,married,secondary,no,-2,no,no,8,jul,74,1,-1,0,no
44,blue-collar,married,primary,no,913,yes,no,8,apr,213,3,-1,0,no
32,management,single,tertiary,no,394,yes,no,21,may,179,1,-1,0,no
57,blue-collar,married,primary,no,508,yes,no,18,jul,276,1,-1,0,no
57,blue-collar,married,secondary,no,314,yes,no,11,jun,148,1,-1,0,no
44,admin.,married,secondary,no,53,no,no,28,jul,199,2,-1,0,no
54,,married,primary,no,188,no,no,14,jun,322,1,-1,0,no
46,technician,married,secondary,no,106,yes,no,16,may,181,8,-1,0,no
32,management,single,tertiary,no,78,no,no,4,feb,0,5,-1,0,no
45,admin.,married,secondary,no,2564,no,no,22,apr,70,1,-1,0,no
58,retired,married,secondary,no,1258,no,no,15,dec,883,2,226,1,yes
48,admin.,married,secondary,no,232,yes,no,17,nov,380,2,249,4,no
49,blue-collar,married,secondary,no,-116,yes,no,13,may,99,2,-1,0,no
56,blue-collar,married,secondary,no,-47,yes,no,4,jun,150,7,-1,0,no
30,management,single,tertiary,no,878,no,no,12,feb,139,2,-1,0,no
37,management,married,tertiary,no,601,yes,no,23,may,199,3,-1,0,no
25,unemployed,married,secondary,no,-67,yes,yes,13,may,109,1,-1,0,no
42,blue-collar,married,primary,no,635,no,no,20,aug,90,14,-1,0,no
41,technician,married,secondary,no,6,yes,no,30,apr,200,4,-1,0,no
32,technician,married,secondary,no,624,yes,no,23,jun,236,8,-1,0,no
24,blue-collar,married,secondary,no,165,yes,no,17,may,221,3,-1,0,no
31,blue-collar,married,secondary,no,317,yes,no,16,apr,155,1,-1,0,no
43,management,married,tertiary,no,277,yes,no,26,may,191,1,-1,0,no
46,admin.,married,secondary,no,54,yes,no,14,may,539,5,-1,0,no
36,management,married,tertiary,no,111,no,no,6,jul,238,2,-1,0,no
53,technician,married,secondary,no,728,no,no,5,jun,184,1,-1,0,no
52,technician,married,secondary,no,429,no,no,28,jul,39,2,-1,0,no
35,services,married,secondary,no,-8,yes,no,7,feb,624,1,-1,0,yes
30,self-employed,single,tertiary,no,374,no,no,9,jun,106,1,-1,0,no
33,self-employed,single,tertiary,no,909,yes,no,7,jun,473,3,-1,0,no
45,services,married,secondary,no,473,yes,no,16,may,126,2,-1,0,no
39,technician,married,secondary,no,545,yes,yes,3,jun,266,1,-1,0,no
35,management,married,tertiary,no,171,yes,no,11,jun,74,1,-1,0,no
36,technician,married,tertiary,no,219,no,no,5,jun,130,2,-1,0,no
53,retired,married,primary,no,415,no,no,21,jun,144,3,-1,0,no
35,services,married,secondary,no,270,yes,no,4,apr,558,3,-1,0,no
47,technician,married,secondary,no,159,yes,no,11,aug,92,2,149,2,no
58,blue-collar,married,secondary,no,234,yes,no,14,apr,168,5,-1,0,no
33,technician,single,tertiary,no,-12,no,no,18,jul,122,1,-1,0,no
46,management,married,tertiary,no,120,no,no,17,nov,150,1,-1,0,no
48,technician,married,secondary,no,42,no,no,28,jun,614,5,-1,0,no
41,services,married,secondary,no,2797,yes,no,19,apr,112,1,-1,0,no
44,technician,married,secondary,no,68,yes,no,27,aug,319,1,-1,0,no
28,services,single,secondary,no,566,yes,no,8,jun,136,4,-1,0,no
45,management,married,tertiary,no,2515,yes,no,23,may,391,2,-1,0,no
29,blue-collar,single,secondary,no,968,no,no,3,jun,426,3,-1,0,yes
32,,single,tertiary,no,2654,no,no,13,oct,215,2,95,1,yes
48,blue-collar,married,secondary,no,329,no,no,29,jul,359,4,-1,0,no
43,admin.,married,secondary,no,631,no,yes,18,apr,237,1,-1,0,no
28,technician,single,secondary,no,-195,yes,no,24,nov,468,1,-1,0,no
38,admin.,married,secondary,no,1148,no,no,7,jul,182,1,-1,0,no
35,blue-collar,married,secondary,no,216,yes,no,14,may,157,5,-1,0,no
61,blue-collar,married,primary,no,-69,no,no,11,feb,132,1,86,8,yes
35,self-employed,single,tertiary,no,294,yes,no,6,may,55,1,-1,0,no
33,technician,single,secondary,no,449,yes,no,19,nov,56,1,-1,0,no
41,entrepreneur,married,secondary,no,33,no,no,9,apr,198,2,-1,0,no
44,management,married,secondary,no,191,yes,no,30,may,180,5,-1,0,no
34,technician,single,secondary,no,219,yes,no,2,feb,814,1,-1,0,no
43,technician,married,secondary,no,939,yes,no,15,jul,186,4,-1,0,no
30,management,single,tertiary,no,74,yes,no,6,may,115,2,322,3,no
42,services,married,secondary,no,1562,no,no,21,apr,293,1,-1,0,no
32,management,single,tertiary,no,4649,yes,no,30,may,120,1,-1,0,no
42,services,married,secondary,no,190,yes,no,21,jan,60,3,169,6,no
32,blue-collar,married,primary,no,89,no,no,11,apr,594,2,-1,0,yes
41,unemployed,single,tertiary,no,3138,no,no,25,oct,182,1,-1,0,yes
55,retired,married,tertiary,no,1917,no,no,22,aug,227,1,105,1,yes
58,retired,married,secondary,no,453,no,yes,8,jul,470,1,-1,0,no
33,admin.,single,tertiary,no,1831,no,no,21,oct,177,1,-1,0,no
34,blue-collar,married,primary,no,746,yes,no,26,jul,144,1,-1,0,no
54,management,married,tertiary,no,863,no,no,20,nov,144,3,-1,0,no
31,entrepreneur,single,tertiary,no,441,no,no,24,nov,151,1,-1,0,no
39,management,married,tertiary,no,179,yes,no,4,jun,179,4,-1,0,no
37,management,single,tertiary,no,764,no,no,6,feb,613,1,-1,0,no
48,management,married,secondary,no,477,yes,no,3,jun,172,2,-1,0,no
43,management,married,tertiary,no,4437,yes,no,21,nov,166,2,-1,0,no
37,services,married,secondary,no,584,no,no,23,jan,476,2,-1,0,no
49,management,married,tertiary,no,2238,yes,no,17,nov,251,1,-1,0,no
34,services,married,secondary,no,341,yes,no,19,jun,190,3,-1,0,no
50,admin.,married,secondary,no,217,yes,no,2,jun,159,2,-1,0,no
35,housemaid,married,secondary,no,584,no,no,29,aug,128,3,-1,0,no
44,admin.,married,secondary,no,441,yes,no,6,may,127,5,-1,0,no
48,blue-collar,married,secondary,no,540,yes,no,3,jun,139,2,-1,0,no
29,management,single,tertiary,no,1692,no,no,13,may,564,3,91,8,yes
42,services,married,secondary,no,581,no,no,29,jun,92,1,-1,0,no
